name,url,rate,delivery,sale,price
Laptop And PC  Desk - 80x75x40 -  Black  -1057,https://www.jumia.com.eg//ar/generic-laptop-and-pc-desk-80x75x40-black-1057-37494525.html,0 out of 5,جنيه 172.14,63%,"جنيه 2,550.00"
Leather Gaming Chair - Red/Black,https://www.jumia.com.eg//ar/generic-leather-gaming-chair-redblack-39048330.html,0 out of 5,جنيه 52.44,25%,"جنيه 7,900.00"
General كرسي مكتبي مع ظهر متوسط الحجم وعجلات بلاستيكية,https://www.jumia.com.eg//ar/general-office-chair-with-medium-back-and-plastic-wheels-40433480.html,0 out of 5,جنيه 52.44,39%,"جنيه 1,700.00"
كرسي راتان بيج,https://www.jumia.com.eg//ar/generic-chair-beige-rattan-27601441.html,0 out of 5,جنيه 10.83,65%,جنيه 950.00
كادي بوف (صناعة يدوية) قطر 50 * 25 ارتفاع سم,https://www.jumia.com.eg//ar/generic-kade-pouf-hand-made-50-diameter-25-height-cm-29475321.html,0 out of 5,جنيه 52.44,25%,"جنيه 1,200.00"
ترابيزة ليفنج قشره - 55 سم,https://www.jumia.com.eg//ar/generic-living-coffee-table-55-cm-30860774.html,0 out of 5,جنيه 172.14,0%,جنيه 950.00
Marfy Touch ترابيزه انتريه مودرن - 55سم في 100سم بني/ابيض,https://www.jumia.com.eg//ar/marfy-touch-modern-living-room-table-55100-cm-brown-x-white-21502075.html,0 out of 5,جنيه 172.14,40%,"جنيه 4,500.00"
سريركابتونيه مودرن خشب  160*195 سم,https://www.jumia.com.eg//ar/generic-stylish-modern-captain-bed-160195-cm-36916436.html,0 out of 5,جنيه 172.14,0%,"جنيه 6,000.00"
Bean2GO ستاندرد بين باج ووتربرووف من بين توجو -كحلى,https://www.jumia.com.eg//ar/bean2go-standard-pvc-beanbag-by-bean2go-dark-blue-23513447.html,4.5 out of 5,جنيه 52.44,0%,جنيه 850.00
Table Mate Plastic Foldable Table - White,https://www.jumia.com.eg//ar/plastic-foldable-table-white-table-mate-mpg884376.html,3 out of 5,جنيه 52.44,0%,جنيه 465.00
85x105cm Bean Bag Cover Chair Gamer Seat Protection Cover In,https://www.jumia.com.eg//ar/generic-85x105cm-bean-bag-cover-chair-gamer-seat-protection-cover-in-23800598.html,0 out of 5,جنيه 285.17,50%,"جنيه 1,258.00"
Rango سرير 3 مستويات-120*190-جنزاري,https://www.jumia.com.eg//ar/rango-3-levels-bed-120-190-teal-18104944.html,4 out of 5,جنيه 172.14,13%,"جنيه 4,000.00"
Ht وسادة مقعد متطورة لمرضى الناسور - أزرق,https://www.jumia.com.eg//ar/ht-fistulas-advanced-seat-cushion-blue-27211793.html,0 out of 5,جنيه 52.44,10%,جنيه 648.00
Marfy Touch ترابيزه منطبقه مميزه للقراءه والموبايل و الأكل,https://www.jumia.com.eg//ar/portable-table-lapdesks-60cmx40cm-biege-marfy-touch-mpg738687.html,3.5 out of 5,جنيه 52.44,56%,"جنيه 1,600.00"
كرسى مكتب مدير متحرك,https://www.jumia.com.eg//ar/manager-high-moving-chair-generic-mpg809062.html,0 out of 5,جنيه 52.44,0%,"جنيه 10,500.00"
Artistico مكتب معدني - 120 سم,https://www.jumia.com.eg//ar/artistico-metal-desk-120-cm-19336925.html,5 out of 5,جنيه 52.44,17%,"جنيه 3,000.00"
Rango انترية رانجو استانلس,https://www.jumia.com.eg//ar/rango-entry-rango-stainless-31983945.html,0 out of 5,جنيه 172.14,25%,"جنيه 16,000.00"
Hub Furniture غرفة نوم شبابي بني في اسود,https://www.jumia.com.eg//ar/hub-furniture-ymc-105a-jivas-bd-youth-bedroom-29489669.html,0 out of 5,جنيه 172.14,0%,"جنيه 50,000.00"
Arikaty ركنة سرير سوبر من بيج - كشمير × رمادي,https://www.jumia.com.eg//ar/arikaty-super-corner-bed-from-big-cashmere-x-gray-27302001.html,0 out of 5,جنيه 172.14,10%,"جنيه 6,999.00"
Artistico وحدة تليفزيون 160*40*55سم,https://www.jumia.com.eg//ar/artistico-modern-t.v-unit-1604055cm-21328107.html,0 out of 5,جنيه 52.44,9%,"جنيه 6,000.00"
Big كنبة بريمو سرير من بيج - كشمير,https://www.jumia.com.eg//ar/big-brimo-sofa-bed-from-big-cashmere-22451653.html,3 out of 5,جنيه 172.14,13%,"جنيه 4,500.00"
Big كنبة سحارة سرير من بيج - كشمير,https://www.jumia.com.eg//ar/big-storage-sofa-bed-from-big-cashmere-22451645.html,3 out of 5,جنيه 172.14,10%,"جنيه 5,000.00"
Rango Chair Bed - 95×120 Cm - Red,https://www.jumia.com.eg//ar/chair-bed-95120-cm-red-rango-mpg707972.html,4.3 out of 5,جنيه 52.44,6%,"جنيه 2,700.00"
سرير منطوي 80*190سم,https://www.jumia.com.eg//ar/generic-fold-able-bed-with-mattress-80190-cm-16111267.html,3.7 out of 5,جنيه 172.14,29%,"جنيه 3,500.00"
Plastic Chair Folding Scissors - White,https://www.jumia.com.eg//ar/generic-plastic-chair-folding-scissors-white-23531966.html,1 out of 5,جنيه 52.44,39%,جنيه 500.00
Bean2GO بين باج جراند قماش من بين توجو - زهري,https://www.jumia.com.eg//ar/bean2go-grand-fabric-beanbag-by-bean2go-navy-blue-23513419.html,0 out of 5,جنيه 52.44,0%,"جنيه 1,199.00"
Rango ركنةريست-رانجو,https://www.jumia.com.eg//ar/rango-rest-corner-rango-23068456.html,0 out of 5,جنيه 172.14,17%,"جنيه 12,000.00"
eWeLink 2CH T433 86 نوع لوحة حائط تعمل باللمس لزجة 433 ميجا هرتز اللاسلكي RF وحدات التحكم عن بعد الارسال أتمتة 2 عصابة الدعم كل المنتجات SONOFF RF 433MHz,https://www.jumia.com.eg//ar/generic-ewelink-2ch-t433-86-type-luxury-wall-touch-panel-sticky-15152909.html,0 out of 5,جنيه 92.50,50%,جنيه 500.00
Arikaty سرير امريكي-بيج-120×190,https://www.jumia.com.eg//ar/arikaty-american-bed-beige-120-x-190-22735029.html,0 out of 5,جنيه 172.14,27%,"جنيه 4,500.00"
كرسى بار دوران خشب زان ورنيش,https://www.jumia.com.eg//ar/beech-wood-bar-chair-generic-mpg773211.html,3.7 out of 5,جنيه 52.44,24%,جنيه 550.00
OR Full Resin Drill 5D DIY Diamond Painting Vase PatternCross Stitch Mosaic Home multi-colour,https://www.jumia.com.eg//ar/generic-or-full-resin-drill-5d-diy-diamond-painting-vase-patterncross-stitch-mosaic-home-multi-colour-16398317.html,0 out of 5,جنيه 94.25,68%,جنيه 353.00
Rango Bed Sofa - 120 *190 Cm -  Teal,https://www.jumia.com.eg//ar/rango-bed-sofa-120-190-cm-teal-18129000.html,3 out of 5,جنيه 172.14,18%,"جنيه 4,000.00"
Modern Home T_101 - ترابيظة مودرن - 120 cm,https://www.jumia.com.eg//ar/modern-home-t101-coffee-and-t.v-table-1205030-cm-1926525.html,3.9 out of 5,جنيه 172.14,50%,"جنيه 2,000.00"
كرسي سلم ثابت مقاس 50*45*40 سم ,https://www.jumia.com.eg//ar/generic-fixed-ladder-chair-size-50-45-40-cm-28222155.html,0 out of 5,جنيه 52.44,34%,"جنيه 1,050.00"
كرسي سلم قلاب  مقاس 55*40*40 سم,https://www.jumia.com.eg//ar/generic-reclining-ladder-chair-size-55-40-40-cm-28222156.html,0 out of 5,جنيه 52.44,33%,"جنيه 1,050.00"
Vintage Lion Head Ring Dresser Drawer Cabinet Door Pull Handle 5pcs,https://www.jumia.com.eg//ar/generic-vintage-lion-head-ring-dresser-drawer-cabinet-door-pull-handle-5pcs-32108255.html,0 out of 5,جنيه 96.08,46%,جنيه 428.48
Gad Woods ترابيزة قهوه وسط  - 3 قطع - بني,https://www.jumia.com.eg//ar/gad-woods-coffe-table-3-pcs-brown-27361625.html,0 out of 5,جنيه 172.14,0%,"جنيه 1,800.00"
Clear Coffee Filter Cup Cone Maker Brewer Holder Plastic,https://www.jumia.com.eg//ar/generic-clear-coffee-filter-cup-cone-maker-brewer-holder-plastic-37620223.html,0 out of 5,جنيه 108.92,50%,جنيه 305.28
Sedra Bentley Leather Buff - Dark Brown,https://www.jumia.com.eg//ar/sedra-bentley-leather-puff-dark-brown-509963.html,0 out of 5,جنيه 52.44,0%,جنيه 455.00
هوم جاليري وحدة تلفزيون 40x30x120 بني * أبيض,https://www.jumia.com.eg//ar/generic-tv-unit-40x30x120-white-38827704.html,0 out of 5,جنيه 52.44,61%,"جنيه 3,500.00"
ترابيزة تليفزيون ابيض 120,https://www.jumia.com.eg//ar/generic-tv-modern-table-white-120-cm-33902730.html,0 out of 5,جنيه 172.14,27%,"جنيه 2,750.00"
كرسى استقبال معدنى,https://www.jumia.com.eg//ar/generic-metal-reception-chair-26870825.html,0 out of 5,جنيه 52.44,13%,جنيه 400.00
"12 Pieces Paracord Fids Accessories, Stainless Steel Lacing",https://www.jumia.com.eg//ar/generic-12-pieces-paracord-fids-accessories-stainless-steel-lacing-38097693.html,0 out of 5,جنيه 195.26,50%,جنيه 772.00
كرسي سفره مودرن 50*50*95 سم,https://www.jumia.com.eg//ar/generic-modern-dining-chair-505095-cm-30500101.html,0 out of 5,جنيه 52.44,0%,"جنيه 2,200.00"
مرتبة مورا الطبى ضمان  عشر سنين المقاس 150 ارتفاع 25,https://www.jumia.com.eg//ar/generic-medical-mattress-width-150-length-195-high-25-24394254.html,0 out of 5,جنيه 172.14,19%,"جنيه 4,800.00"
هوم جاليري طاولة مكتب معدن قوي رمادي - رمادي 140x60,https://www.jumia.com.eg//ar/generic-home-gallery-strong-gray-metal-office-desk-gray-140x60-27526524.html,0 out of 5,جنيه 52.44,17%,"جنيه 2,124.00"
كرسي جيمنج  _ يدات متحركه,https://www.jumia.com.eg//ar/generic-gaming-chair-dex-moving-handblackwhite-38484448.html,0 out of 5,جنيه 52.44,0%,"جنيه 10,500.00"
بف عسيري حشو قطن يدوي  - بيج,https://www.jumia.com.eg//ar/generic-asseri-cotton-buff-stuffed-handmade-modern-beig-30506748.html,0 out of 5,جنيه 52.44,0%,جنيه 375.00
At Home سرير 160 سم رمادي,https://www.jumia.com.eg//ar/at-home-bed-160-cm-gray-26902961.html,4 out of 5,جنيه 172.14,0%,"جنيه 3,500.00"
Artistico مكتب معدني - 120 سم,https://www.jumia.com.eg//ar/artistico-metal-desk-120-cm-19200224.html,5 out of 5,جنيه 52.44,22%,"جنيه 3,000.00"
Rango ركنة سرير - 260×190سم -جنزاري,https://www.jumia.com.eg//ar/rango-corner-sofa-bed-260190-cm-teal-18262018.html,3.4 out of 5,جنيه 172.14,8%,"جنيه 6,000.00"
Therapy Swing for Kids Hanging Hammock Swing Cuddle Indoor Outdoor Hammock for Children Sensory Integration Red,https://www.jumia.com.eg//ar/generic-therapy-swing-for-kids-hanging-hammock-swing-cuddle-indoor-outdoor-hammock-for-children-sensory-integration-red-31295670.html,0 out of 5,جنيه 305.24,48%,"جنيه 1,519.83"
كرسي جيمنج احمر * اسود يدات متحركه,https://www.jumia.com.eg//ar/generic-gaming-chair-moving-hand-blackred-27836152.html,0 out of 5,جنيه 52.44,12%,"جنيه 10,500.00"
غطاء ديكوري لبواط الكهرباء,https://www.jumia.com.eg//ar/generic-decorative-junction-box-cover-20885791.html,0 out of 5,جنيه 172.14,0%,جنيه 185.00
Marfy Touch مكتبه تليفزيون 150*120*30 سم بني في اوف وايت,https://www.jumia.com.eg//ar/marfy-touch-modern-t.v-unit-15012030-cm-brownoff-white-16552560.html,4 out of 5,جنيه 52.44,16%,"جنيه 3,700.00"
طاولة جانبية بارجل من خشب زان وسطح من بلاستيك بي في سي بشكل عصري من مومنتم,https://www.jumia.com.eg//ar/generic-momentum-modern-side-table-39251460.html,0 out of 5,جنيه 172.14,0%,جنيه 424.00
At Home سرير ١٨٠ سم بيج,https://www.jumia.com.eg//ar/at-home-bed-180-cm-beige-30629280.html,0 out of 5,جنيه 172.14,0%,"جنيه 4,000.00"
كرسى بلاستيك خارجى,https://www.jumia.com.eg//ar/generic-outdoor-folding-chair-plastic-28072103.html,0 out of 5,جنيه 52.44,0%,جنيه 444.00
Homztown Kids Beanbag Orange,https://www.jumia.com.eg//ar/homztown-kids-beanbag-orange-23551088.html,0 out of 5,جنيه 52.44,44%,جنيه 750.00
Mintra امانه - كرسي عملي مريح قابل للطي - ازرق,https://www.jumia.com.eg//ar/mintra-amana-comfortable-folding-stool-blue-21414857.html,0 out of 5,جنيه 52.44,0%,جنيه 359.00
Outdoor EDC Waterproof Sealed Storage Medicine Bottle for Hiking Camping - Pumpkin Orange,https://www.jumia.com.eg//ar/generic-outdoor-edc-waterproof-sealed-storage-medicine-bottle-for-hiking-camping-pumpkin-orange-13049251.html,0 out of 5,جنيه 66.33,0%,جنيه 150.00
Arikaty ركنةسرير -ريتش,https://www.jumia.com.eg//ar/arikaty-corner-bed-teal-27302016.html,0 out of 5,جنيه 172.14,8%,"جنيه 5,999.00"
Minihomz مكتب + وحدة رف,https://www.jumia.com.eg//ar/minihomz-home-desk-37664619.html,0 out of 5,جنيه 52.44,31%,"جنيه 1,290.00"
In Home ركنة سرير - 260×190سم -جنزاري,https://www.jumia.com.eg//ar/in-home-sectional-sofa-190x260-cm-teal-23911535.html,3 out of 5,جنيه 172.14,0%,"جنيه 4,599.00"
جزامة 6 دور,https://www.jumia.com.eg//ar/generic-shoe-rack-with-plastic-cover-6-levels-multi-color-39251458.html,0 out of 5,جنيه 172.14,0%,جنيه 330.00
نقل الأثاث مجموعة أدوات نقل الأشياء الثقيلة المحرك,https://www.jumia.com.eg//ar/furniture-transport-lifter-heavy-stuffs-moving-tool-set-mover-generic-mpg758254.html,3.6 out of 5,جنيه 52.44,48%,جنيه 290.00
At Home كنبه سرير١٢٠*١٩٠سم,https://www.jumia.com.eg//ar/at-home-sofa-bed-120190-cm-30629273.html,0 out of 5,جنيه 172.14,0%,"جنيه 4,000.00"
كرسى مدير ظهر عالى ماش,https://www.jumia.com.eg//ar/generic-mesh-high-back-chair-black-25216107.html,0 out of 5,جنيه 52.44,19%,"جنيه 5,900.00"
General كرسي مكتب طبي وسط,https://www.jumia.com.eg//ar/general-medium-medical-office-chair-dream-desk-40433470.html,0 out of 5,جنيه 52.44,36%,"جنيه 1,700.00"
Jent كرسي مكتب ثابت,https://www.jumia.com.eg//ar/jent-fixed-armchair-22399602.html,5 out of 5,جنيه 52.44,12%,"جنيه 1,240.00"
"Folding Stool, Suitable for Outdoor Beach Camping, Hiking, Fishing",https://www.jumia.com.eg//ar/generic-folding-stool-suitable-for-outdoor-beach-camping-hiking-fishing-31253738.html,0 out of 5,جنيه 202.31,49%,"جنيه 1,009.02"
Marfy Touch مكتبه تليفزيون مميزه مقاس 200في 180,https://www.jumia.com.eg//ar/marfy-touch-modern-t.v-unit-200x180x40-cm-brown-16552569.html,3 out of 5,جنيه 52.44,28%,"جنيه 10,500.00"
Rango Romantic Chair - Blue ,https://www.jumia.com.eg//ar/rango-romantic-chair-blue-20552797.html,0 out of 5,جنيه 172.14,12%,"جنيه 2,500.00"
OR L438 Delicate Embroidery Cross Stitch Kit Diamond Painting Home Decoration colorful,https://www.jumia.com.eg//ar/generic-or-l438-delicate-embroidery-cross-stitch-kit-diamond-painting-home-decoration-colorful-16400129.html,0 out of 5,جنيه 113.12,68%,جنيه 506.00
General Home  Studying Desk - 90x75x40 -  White,https://www.jumia.com.eg//ar/general-home-studying-desk-90x75x40-white-38484252.html,0 out of 5,جنيه 172.14,34%,"جنيه 1,450.00"
El Helal W El Negma طاولة ترابيزة كارمن مربعة مقاس 80×120سم من الهلال والنجمة الذهبية - بلاستيك ابيض,https://www.jumia.com.eg//ar/el-helal-w-el-negma-carmen-table-120-x-80-cm-white-22813785.html,0 out of 5,جنيه 172.14,0%,"جنيه 1,200.00"
Arikaty كنبة سرير مودرن - رمادي - 210*110*90 سم,https://www.jumia.com.eg//ar/arikaty-modern-sofa-bed-21011090-cm-22546863.html,0 out of 5,جنيه 172.14,10%,"جنيه 3,999.00"
Bean2GO كرسي بين باج لاكجري قماش من بين توجو - فوشيا,https://www.jumia.com.eg//ar/bean2go-luxury-fabric-beanbag-chair-by-bean2go-pink-23513431.html,0 out of 5,جنيه 52.44,11%,"جنيه 1,799.00"
مودرن كونسول ,https://www.jumia.com.eg//ar/generic-modern-console-table-40150325.html,0 out of 5,جنيه 172.14,44%,"جنيه 3,990.00"
Homztown Mega Chair,https://www.jumia.com.eg//ar/homztown-mega-chair-23551114.html,3 out of 5,جنيه 52.44,33%,"جنيه 2,400.00"
مرتبة مورا ضمان عشر سنين المقاس 100 ارتفاع 30,https://www.jumia.com.eg//ar/generic-mattress-width-100-length-195-high-30-24333664.html,5 out of 5,جنيه 172.14,34%,"جنيه 3,899.00"
"10 Inches Scale Divider,Proportional Scale Divider Drawing",https://www.jumia.com.eg//ar/generic-10-inches-scale-dividerproportional-scale-divider-drawing-30356683.html,0 out of 5,جنيه 97.58,50%,جنيه 244.00
ابيض - 100سم - سرير بدورين معدني,https://www.jumia.com.eg//ar/generic-metal-bunk-bed-white-100cm-33845153.html,0 out of 5,جنيه 172.14,0%,"جنيه 9,400.00"
ترابيزة تليفزيون 120*30*45 سم,https://www.jumia.com.eg//ar/generic-tv-table-1203045-cm-38484432.html,0 out of 5,جنيه 52.44,70%,"جنيه 3,000.00"
Homztown Regular Beanbag Pink,https://www.jumia.com.eg//ar/homztown-regular-beanbag-pink-23551075.html,5 out of 5,جنيه 52.44,40%,جنيه 850.00
Habitat هابيتات (قطن) - مرتبة سوسست متصلة- 120*195 - ارتفاع : 23 سم,https://www.jumia.com.eg//ar/habitat-cotton-pocket-spring-mattress-120x195-height-23-cm-33193804.html,0 out of 5,جنيه 172.14,0%,"جنيه 3,783.00"
Marfy Touch أستاند لابتوب عملي,https://www.jumia.com.eg//ar/marfy-touch-practical-lapdesk-brown-38752360.html,0 out of 5,جنيه 52.44,57%,"جنيه 1,200.00"
Big كنبة بريمو سرير من بيج - فيروزي,https://www.jumia.com.eg//ar/big-brimo-sofa-bed-from-big-trquoise-22451642.html,0 out of 5,جنيه 172.14,22%,"جنيه 4,999.00"
General ترابيزة سرير جانبية مع رف تخزين - ابيض - 40 × 40 × 43,https://www.jumia.com.eg//ar/general-bedside-table-side-table-with-storage-white-404043-38827560.html,0 out of 5,جنيه 172.14,55%,"جنيه 1,050.00"
